url,domain,bias,cred,score,quality,story_id,response
https://www.dailykos.com/stories/2022/1/31/2077766/-neo-nazis-rally-in-florida-atlanta-da-calls-fbi-over-trump-threats-six-hbcus-receive-bomb-threats,dailykos.com,LEFT,MIXED,58,see score,10573353,"{'site_meta': {'name': 'Daily Kos', 'cred': 'MIXED', 'bias': 'LEFT'}, 'quality': {'quality_sources_score': 1, 'unique_link_score': 0.5, 'self_promotion_score': 1, 'diversity_sources_score': 0.8, 'political_sources_score': 0.3333333333333333, 'quotes_count': 18, 'quotes_score': 1, 'sources_score': 0.7833333333333333, 'topic': 'politics', 'source_credibility_score': 0.5, 'author_history_score': 0, 'unique_links': [{'cred': 'HIGH', 'hostname': 'adl.org', 'bias': 'LEAN_LEFT', 'name': 'Anti-Defamation League', 'title': 'The Anti-Defamation League', 'url': 'https://www.adl.org/who-we-are/our-mission'}, {'cred': 'HIGH', 'hostname': 'orlandosentinel.com', 'bias': 'LEAN_RIGHT', 'name': 'Orlando Sentinel', 'title': 'According to the Orlando Sentinel,', 'url': 'https://www.orlandosentinel.com/news/crime/os-ne-orlando-nazis-demonstration-reaction-20220131-sog5iicbuvdfpim2apkt6q74ea-story.html'}, {'cred': 'HIGH', 'hostname': 'abcnews.go.com', 'bias': 'LEAN_LEFT', 'name': 'ABC News', 'title': 'ABC News reported', 'url': 'https://abcnews.go.com/US/police-arrest-suspect-linked-washington-dc-swastika-graffiti/story?id=82553882'}, {'cred': 'HIGH', 'hostname': 'ajc.com', 'bias': 'LEAN_LEFT', 'name': 'Atlanta Journal-Constitution', 'title': 'A', 'url': 'https://www.ajc.com/news/atlanta-news/breaking-fulton-da-seeks-fbis-aid-as-trump-probe-advances/OSABSTUVHBATPPMQCU7LXSXMV4/'}], 'self_citations': [], 'unique_sources': ['Anti-Defamation League', 'Orlando Sentinel', 'ABC News', 'Atlanta Journal-Constitution'], 'overall_quality': 'medium', 'opinion_score': 0.56, 'multiple_sources': True}, 'read_time': 4, 'authors': [], 'authors_data': [], 'url': 'https://www.dailykos.com/stories/2022/1/31/2077766/-neo-nazis-rally-in-florida-atlanta-da-calls-fbi-over-trump-threats-six-hbcus-receive-bomb-threats', 'story_id': 10573353, 'title': 'Neo-Nazis rally in Florida; Atlanta DA calls FBI over Trump threats; six HBCUs receive bomb threats', 'score': 58}"
https://www.dailykos.com/stories/2022/1/30/2077643/-fascism-trump-vows-pardons-for-jan-6-seditionists-calls-for-nationwide-protests-if-indicted,dailykos.com,LEFT,MIXED,25,see score,10573361,"{'site_meta': {'name': 'Daily Kos', 'cred': 'MIXED', 'bias': 'LEFT'}, 'quality': {'quality_sources_score': 0, 'unique_link_score': 0, 'self_promotion_score': 0, 'diversity_sources_score': 0, 'political_sources_score': 0, 'quotes_count': 5, 'quotes_score': 1, 'sources_score': 0.2, 'topic': 'politics', 'source_credibility_score': 0.5, 'author_history_score': 0, 'unique_links': [], 'self_citations': [], 'unique_sources': [], 'overall_quality': 'low', 'opinion_score': 0.01, 'multiple_sources': True}, 'read_time': 5, 'authors': [], 'authors_data': [], 'url': 'https://www.dailykos.com/stories/2022/1/30/2077643/-fascism-trump-vows-pardons-for-jan-6-seditionists-calls-for-nationwide-protests-if-indicted', 'story_id': 10573361, 'title': 'Fascism: Trump vows pardons for Jan. 6 seditionists, calls for nationwide protests if indicted', 'score': 25}"
