url,response,score
https://apnews.com/article/south-korea-north-korea-guam-dac6957cadbaecfcdee39d990cd3a260,"{'col3': ['https://apnews.com/article/south-korea-north-korea-guam-dac6957cadbaecfcdee39d990cd3a260'], 'col2': {'abc': 'https://apnews.com/article/south-korea-north-korea-guam-dac6957cadbaecfcdee39d990cd3a260', 'cde': 'https://apnews.com/article/south-korea-north-korea-guam-dac6957cadbaecfcdee39d990cd3a260'}}",
https://www.breitbart.com/europe/2022/01/31/diversity-training-tells-teachers-that-kids-arent-racially-innocent/,"{'col3': ['https://www.breitbart.com/europe/2022/01/31/diversity-training-tells-teachers-that-kids-arent-racially-innocent/'], 'col2': {'abc': 'https://www.breitbart.com/europe/2022/01/31/diversity-training-tells-teachers-that-kids-arent-racially-innocent/', 'cde': 'https://www.breitbart.com/europe/2022/01/31/diversity-training-tells-teachers-that-kids-arent-racially-innocent/'}}",
https://www.dailykos.com/stories/2022/1/31/2077367/-My-dad-a-Black-man-died-of-an-infection-related-to-kidney-disease-Was-a-racist-equation-to-blame,"{'col3': ['https://www.dailykos.com/stories/2022/1/31/2077367/-My-dad-a-Black-man-died-of-an-infection-related-to-kidney-disease-Was-a-racist-equation-to-blame'], 'col2': {'abc': 'https://www.dailykos.com/stories/2022/1/31/2077367/-My-dad-a-Black-man-died-of-an-infection-related-to-kidney-disease-Was-a-racist-equation-to-blame', 'cde': 'https://www.dailykos.com/stories/2022/1/31/2077367/-My-dad-a-Black-man-died-of-an-infection-related-to-kidney-disease-Was-a-racist-equation-to-blame'}}",
https://www.dailykos.com/stories/2022/1/31/2077372/-Morning-Digest-Baltimore-s-top-prosecutor-was-just-indicted-It-might-boost-her-re-election-odds,"{'col3': ['https://www.dailykos.com/stories/2022/1/31/2077372/-Morning-Digest-Baltimore-s-top-prosecutor-was-just-indicted-It-might-boost-her-re-election-odds'], 'col2': {'abc': 'https://www.dailykos.com/stories/2022/1/31/2077372/-Morning-Digest-Baltimore-s-top-prosecutor-was-just-indicted-It-might-boost-her-re-election-odds', 'cde': 'https://www.dailykos.com/stories/2022/1/31/2077372/-Morning-Digest-Baltimore-s-top-prosecutor-was-just-indicted-It-might-boost-her-re-election-odds'}}",
https://www.newsmax.com/newsfront/house-republicans-2023-agenda/2022/01/31/id/1054799,"{'col3': ['https://www.newsmax.com/newsfront/house-republicans-2023-agenda/2022/01/31/id/1054799'], 'col2': {'abc': 'https://www.newsmax.com/newsfront/house-republicans-2023-agenda/2022/01/31/id/1054799', 'cde': 'https://www.newsmax.com/newsfront/house-republicans-2023-agenda/2022/01/31/id/1054799'}}",
https://www.newsmax.com/newsfront/abortion-clinic-protest-policeman/2022/01/31/id/1054777,"{'col3': ['https://www.newsmax.com/newsfront/abortion-clinic-protest-policeman/2022/01/31/id/1054777'], 'col2': {'abc': 'https://www.newsmax.com/newsfront/abortion-clinic-protest-policeman/2022/01/31/id/1054777', 'cde': 'https://www.newsmax.com/newsfront/abortion-clinic-protest-policeman/2022/01/31/id/1054777'}}",
https://www.newsmax.com/newsfront/biden-administration-job-market-numbers-labor/2022/01/31/id/1054742,"{'col3': ['https://www.newsmax.com/newsfront/biden-administration-job-market-numbers-labor/2022/01/31/id/1054742'], 'col2': {'abc': 'https://www.newsmax.com/newsfront/biden-administration-job-market-numbers-labor/2022/01/31/id/1054742', 'cde': 'https://www.newsmax.com/newsfront/biden-administration-job-market-numbers-labor/2022/01/31/id/1054742'}}",
https://www.commondreams.org/news/2022/01/31/while-lobbying-kill-build-back-better-pharma-hikes-costs-866-drugs,"{'col3': ['https://www.commondreams.org/news/2022/01/31/while-lobbying-kill-build-back-better-pharma-hikes-costs-866-drugs'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/31/while-lobbying-kill-build-back-better-pharma-hikes-costs-866-drugs', 'cde': 'https://www.commondreams.org/news/2022/01/31/while-lobbying-kill-build-back-better-pharma-hikes-costs-866-drugs'}}",
https://www.commondreams.org/news/2022/01/28/not-over-alaska-supreme-court-rejects-youth-climate-case,"{'col3': ['https://www.commondreams.org/news/2022/01/28/not-over-alaska-supreme-court-rejects-youth-climate-case'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/28/not-over-alaska-supreme-court-rejects-youth-climate-case', 'cde': 'https://www.commondreams.org/news/2022/01/28/not-over-alaska-supreme-court-rejects-youth-climate-case'}}",
https://www.commondreams.org/news/2022/01/28/big-win-open-internet-court-upholds-california-net-neutrality-law,"{'col3': ['https://www.commondreams.org/news/2022/01/28/big-win-open-internet-court-upholds-california-net-neutrality-law'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/28/big-win-open-internet-court-upholds-california-net-neutrality-law', 'cde': 'https://www.commondreams.org/news/2022/01/28/big-win-open-internet-court-upholds-california-net-neutrality-law'}}",
https://www.commondreams.org/news/2022/01/28/abortion-bans-kill-people-death-woman-unleashes-protests-poland,"{'col3': ['https://www.commondreams.org/news/2022/01/28/abortion-bans-kill-people-death-woman-unleashes-protests-poland'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/28/abortion-bans-kill-people-death-woman-unleashes-protests-poland', 'cde': 'https://www.commondreams.org/news/2022/01/28/abortion-bans-kill-people-death-woman-unleashes-protests-poland'}}",
https://www.oann.com/thousands-attend-trumps-save-america-rally-in-texas/?utm_source=rss&utm_medium=rss&utm_campaign=thousands-attend-trumps-save-america-rally-in-texas,"{'col3': ['https://www.oann.com/thousands-attend-trumps-save-america-rally-in-texas/?utm_source=rss&utm_medium=rss&utm_campaign=thousands-attend-trumps-save-america-rally-in-texas'], 'col2': {'abc': 'https://www.oann.com/thousands-attend-trumps-save-america-rally-in-texas/?utm_source=rss&utm_medium=rss&utm_campaign=thousands-attend-trumps-save-america-rally-in-texas', 'cde': 'https://www.oann.com/thousands-attend-trumps-save-america-rally-in-texas/?utm_source=rss&utm_medium=rss&utm_campaign=thousands-attend-trumps-save-america-rally-in-texas'}}",
https://www.nytimes.com/2022/02/01/opinion/prenatal-testing.html,"{'col3': ['https://www.nytimes.com/2022/02/01/opinion/prenatal-testing.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/02/01/opinion/prenatal-testing.html', 'cde': 'https://www.nytimes.com/2022/02/01/opinion/prenatal-testing.html'}}",
https://www.nytimes.com/2022/01/31/opinion/letters/democrats-dark-money.html,"{'col3': ['https://www.nytimes.com/2022/01/31/opinion/letters/democrats-dark-money.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/01/31/opinion/letters/democrats-dark-money.html', 'cde': 'https://www.nytimes.com/2022/01/31/opinion/letters/democrats-dark-money.html'}}",
https://www.nytimes.com/2022/01/31/opinion/sway-kara-swisher-jared-polis.html,"{'col3': ['https://www.nytimes.com/2022/01/31/opinion/sway-kara-swisher-jared-polis.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/01/31/opinion/sway-kara-swisher-jared-polis.html', 'cde': 'https://www.nytimes.com/2022/01/31/opinion/sway-kara-swisher-jared-polis.html'}}",
https://www.foxnews.com/media/newsnation-host-dan-abrams-slams-cnn-skewed-special-cops-police-misconduct,"{'col3': ['https://www.foxnews.com/media/newsnation-host-dan-abrams-slams-cnn-skewed-special-cops-police-misconduct'], 'col2': {'abc': 'https://www.foxnews.com/media/newsnation-host-dan-abrams-slams-cnn-skewed-special-cops-police-misconduct', 'cde': 'https://www.foxnews.com/media/newsnation-host-dan-abrams-slams-cnn-skewed-special-cops-police-misconduct'}}",
https://www.foxnews.com/sports/patriots-robert-kraft-tom-brady-retirement-greatest-respect,"{'col3': ['https://www.foxnews.com/sports/patriots-robert-kraft-tom-brady-retirement-greatest-respect'], 'col2': {'abc': 'https://www.foxnews.com/sports/patriots-robert-kraft-tom-brady-retirement-greatest-respect', 'cde': 'https://www.foxnews.com/sports/patriots-robert-kraft-tom-brady-retirement-greatest-respect'}}",
https://www.foxnews.com/us/indiana-officer-fatally-shot-man-mobile-home-park-shot-police,"{'col3': ['https://www.foxnews.com/us/indiana-officer-fatally-shot-man-mobile-home-park-shot-police'], 'col2': {'abc': 'https://www.foxnews.com/us/indiana-officer-fatally-shot-man-mobile-home-park-shot-police', 'cde': 'https://www.foxnews.com/us/indiana-officer-fatally-shot-man-mobile-home-park-shot-police'}}",
https://www.reuters.com/world/africa/coups-cheered-west-africa-islamist-insurgencies-sap-faith-democracy-2022-02-01/,"{'col3': ['https://www.reuters.com/world/africa/coups-cheered-west-africa-islamist-insurgencies-sap-faith-democracy-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/africa/coups-cheered-west-africa-islamist-insurgencies-sap-faith-democracy-2022-02-01/', 'cde': 'https://www.reuters.com/world/africa/coups-cheered-west-africa-islamist-insurgencies-sap-faith-democracy-2022-02-01/'}}",
