url,response,score
https://www.oann.com/britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses/?utm_source=rss&utm_medium=rss&utm_campaign=britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses,"{'col3': ['https://www.oann.com/britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses/?utm_source=rss&utm_medium=rss&utm_campaign=britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses'], 'col2': {'abc': 'https://www.oann.com/britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses/?utm_source=rss&utm_medium=rss&utm_campaign=britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses', 'cde': 'https://www.oann.com/britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses/?utm_source=rss&utm_medium=rss&utm_campaign=britain-warns-russia-of-sanctions-on-kremlin-linked-people-and-businesses'}}",
https://www.oann.com/priests-killing-in-pakistan-reignites-fear-in-christian-community/?utm_source=rss&utm_medium=rss&utm_campaign=priests-killing-in-pakistan-reignites-fear-in-christian-community,"{'col3': ['https://www.oann.com/priests-killing-in-pakistan-reignites-fear-in-christian-community/?utm_source=rss&utm_medium=rss&utm_campaign=priests-killing-in-pakistan-reignites-fear-in-christian-community'], 'col2': {'abc': 'https://www.oann.com/priests-killing-in-pakistan-reignites-fear-in-christian-community/?utm_source=rss&utm_medium=rss&utm_campaign=priests-killing-in-pakistan-reignites-fear-in-christian-community', 'cde': 'https://www.oann.com/priests-killing-in-pakistan-reignites-fear-in-christian-community/?utm_source=rss&utm_medium=rss&utm_campaign=priests-killing-in-pakistan-reignites-fear-in-christian-community'}}",
https://www.commondreams.org/news/2022/01/30/disaster-burst-pipeline-sprays-crude-oil-ecuadorian-amazon,"{'col3': ['https://www.commondreams.org/news/2022/01/30/disaster-burst-pipeline-sprays-crude-oil-ecuadorian-amazon'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/30/disaster-burst-pipeline-sprays-crude-oil-ecuadorian-amazon', 'cde': 'https://www.commondreams.org/news/2022/01/30/disaster-burst-pipeline-sprays-crude-oil-ecuadorian-amazon'}}",
https://www.commondreams.org/news/2022/01/29/manchin-gets-thousands-gop-megadonor-after-tanking-bbb,"{'col3': ['https://www.commondreams.org/news/2022/01/29/manchin-gets-thousands-gop-megadonor-after-tanking-bbb'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/29/manchin-gets-thousands-gop-megadonor-after-tanking-bbb', 'cde': 'https://www.commondreams.org/news/2022/01/29/manchin-gets-thousands-gop-megadonor-after-tanking-bbb'}}",
https://www.oann.com/new-yorkers-prepare-for-bidens-visit-to-the-big-apple/?utm_source=rss&utm_medium=rss&utm_campaign=new-yorkers-prepare-for-bidens-visit-to-the-big-apple,"{'col3': ['https://www.oann.com/new-yorkers-prepare-for-bidens-visit-to-the-big-apple/?utm_source=rss&utm_medium=rss&utm_campaign=new-yorkers-prepare-for-bidens-visit-to-the-big-apple'], 'col2': {'abc': 'https://www.oann.com/new-yorkers-prepare-for-bidens-visit-to-the-big-apple/?utm_source=rss&utm_medium=rss&utm_campaign=new-yorkers-prepare-for-bidens-visit-to-the-big-apple', 'cde': 'https://www.oann.com/new-yorkers-prepare-for-bidens-visit-to-the-big-apple/?utm_source=rss&utm_medium=rss&utm_campaign=new-yorkers-prepare-for-bidens-visit-to-the-big-apple'}}",
https://www.nytimes.com/2022/02/01/opinion/climate-sustainability-agriculture-lobby.html,"{'col3': ['https://www.nytimes.com/2022/02/01/opinion/climate-sustainability-agriculture-lobby.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/02/01/opinion/climate-sustainability-agriculture-lobby.html', 'cde': 'https://www.nytimes.com/2022/02/01/opinion/climate-sustainability-agriculture-lobby.html'}}",
https://www.nytimes.com/2022/01/31/opinion/crypto-nfts-inequality.html,"{'col3': ['https://www.nytimes.com/2022/01/31/opinion/crypto-nfts-inequality.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/01/31/opinion/crypto-nfts-inequality.html', 'cde': 'https://www.nytimes.com/2022/01/31/opinion/crypto-nfts-inequality.html'}}",
https://www.foxnews.com/sports/tom-brady-snub-patriots-retirement-statement,"{'col3': ['https://www.foxnews.com/sports/tom-brady-snub-patriots-retirement-statement'], 'col2': {'abc': 'https://www.foxnews.com/sports/tom-brady-snub-patriots-retirement-statement', 'cde': 'https://www.foxnews.com/sports/tom-brady-snub-patriots-retirement-statement'}}",
https://www.reuters.com/world/africa/us-engaged-robust-talks-with-kenya-more-say-coming-weeks-ustr-2022-02-01/,"{'col3': ['https://www.reuters.com/world/africa/us-engaged-robust-talks-with-kenya-more-say-coming-weeks-ustr-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/africa/us-engaged-robust-talks-with-kenya-more-say-coming-weeks-ustr-2022-02-01/', 'cde': 'https://www.reuters.com/world/africa/us-engaged-robust-talks-with-kenya-more-say-coming-weeks-ustr-2022-02-01/'}}",
https://www.reuters.com/world/asia-pacific/japan-parliament-adopts-resolution-human-rights-china-2022-02-01/,"{'col3': ['https://www.reuters.com/world/asia-pacific/japan-parliament-adopts-resolution-human-rights-china-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/asia-pacific/japan-parliament-adopts-resolution-human-rights-china-2022-02-01/', 'cde': 'https://www.reuters.com/world/asia-pacific/japan-parliament-adopts-resolution-human-rights-china-2022-02-01/'}}",
