url,response,score
https://www.breitbart.com/asia/2022/01/31/xi-jinping-celebrates-chinas-global-leading-position-economically-after-two-years-of-pandemic/,"{'col3': ['https://www.breitbart.com/asia/2022/01/31/xi-jinping-celebrates-chinas-global-leading-position-economically-after-two-years-of-pandemic/'], 'col2': {'abc': 'https://www.breitbart.com/asia/2022/01/31/xi-jinping-celebrates-chinas-global-leading-position-economically-after-two-years-of-pandemic/', 'cde': 'https://www.breitbart.com/asia/2022/01/31/xi-jinping-celebrates-chinas-global-leading-position-economically-after-two-years-of-pandemic/'}}",
https://www.breitbart.com/europe/2022/01/31/british-parliamentarians-plan-taiwan-trip-in-defiance-of-communist-china/,"{'col3': ['https://www.breitbart.com/europe/2022/01/31/british-parliamentarians-plan-taiwan-trip-in-defiance-of-communist-china/'], 'col2': {'abc': 'https://www.breitbart.com/europe/2022/01/31/british-parliamentarians-plan-taiwan-trip-in-defiance-of-communist-china/', 'cde': 'https://www.breitbart.com/europe/2022/01/31/british-parliamentarians-plan-taiwan-trip-in-defiance-of-communist-china/'}}",
https://www.dailykos.com/stories/2022/1/31/2077755/-Fulton-County-DA-asks-FBI-for-help-as-Trump-tries-to-incite-the-next-Jan-6,"{'col3': ['https://www.dailykos.com/stories/2022/1/31/2077755/-Fulton-County-DA-asks-FBI-for-help-as-Trump-tries-to-incite-the-next-Jan-6'], 'col2': {'abc': 'https://www.dailykos.com/stories/2022/1/31/2077755/-Fulton-County-DA-asks-FBI-for-help-as-Trump-tries-to-incite-the-next-Jan-6', 'cde': 'https://www.dailykos.com/stories/2022/1/31/2077755/-Fulton-County-DA-asks-FBI-for-help-as-Trump-tries-to-incite-the-next-Jan-6'}}",
https://www.dailykos.com/stories/2022/1/30/2077643/-Fascism-Trump-vows-pardons-for-Jan-6-seditionists-calls-for-nationwide-protests-if-indicted,"{'col3': ['https://www.dailykos.com/stories/2022/1/30/2077643/-Fascism-Trump-vows-pardons-for-Jan-6-seditionists-calls-for-nationwide-protests-if-indicted'], 'col2': {'abc': 'https://www.dailykos.com/stories/2022/1/30/2077643/-Fascism-Trump-vows-pardons-for-Jan-6-seditionists-calls-for-nationwide-protests-if-indicted', 'cde': 'https://www.dailykos.com/stories/2022/1/30/2077643/-Fascism-Trump-vows-pardons-for-Jan-6-seditionists-calls-for-nationwide-protests-if-indicted'}}",
https://www.newsmax.com/newsfront/britain-politics-uk-johnson/2022/01/31/id/1054761,"{'col3': ['https://www.newsmax.com/newsfront/britain-politics-uk-johnson/2022/01/31/id/1054761'], 'col2': {'abc': 'https://www.newsmax.com/newsfront/britain-politics-uk-johnson/2022/01/31/id/1054761', 'cde': 'https://www.newsmax.com/newsfront/britain-politics-uk-johnson/2022/01/31/id/1054761'}}",
https://www.oann.com/consumer-spending-tumbles-as-inflation-rises/?utm_source=rss&utm_medium=rss&utm_campaign=consumer-spending-tumbles-as-inflation-rises,"{'col3': ['https://www.oann.com/consumer-spending-tumbles-as-inflation-rises/?utm_source=rss&utm_medium=rss&utm_campaign=consumer-spending-tumbles-as-inflation-rises'], 'col2': {'abc': 'https://www.oann.com/consumer-spending-tumbles-as-inflation-rises/?utm_source=rss&utm_medium=rss&utm_campaign=consumer-spending-tumbles-as-inflation-rises', 'cde': 'https://www.oann.com/consumer-spending-tumbles-as-inflation-rises/?utm_source=rss&utm_medium=rss&utm_campaign=consumer-spending-tumbles-as-inflation-rises'}}",
https://www.oann.com/ukrainian-diplomat-says-biden-media-pushing-fake-war/?utm_source=rss&utm_medium=rss&utm_campaign=ukrainian-diplomat-says-biden-media-pushing-fake-war,"{'col3': ['https://www.oann.com/ukrainian-diplomat-says-biden-media-pushing-fake-war/?utm_source=rss&utm_medium=rss&utm_campaign=ukrainian-diplomat-says-biden-media-pushing-fake-war'], 'col2': {'abc': 'https://www.oann.com/ukrainian-diplomat-says-biden-media-pushing-fake-war/?utm_source=rss&utm_medium=rss&utm_campaign=ukrainian-diplomat-says-biden-media-pushing-fake-war', 'cde': 'https://www.oann.com/ukrainian-diplomat-says-biden-media-pushing-fake-war/?utm_source=rss&utm_medium=rss&utm_campaign=ukrainian-diplomat-says-biden-media-pushing-fake-war'}}",
https://www.oann.com/u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine,"{'col3': ['https://www.oann.com/u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine'], 'col2': {'abc': 'https://www.oann.com/u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine', 'cde': 'https://www.oann.com/u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine/?utm_source=rss&utm_medium=rss&utm_campaign=u-s-and-uk-ready-to-punish-putin-associates-if-russia-invades-ukraine'}}",
https://www.oann.com/sen-collins-leads-group-to-reform-1887-electoral-count-act/?utm_source=rss&utm_medium=rss&utm_campaign=sen-collins-leads-group-to-reform-1887-electoral-count-act,"{'col3': ['https://www.oann.com/sen-collins-leads-group-to-reform-1887-electoral-count-act/?utm_source=rss&utm_medium=rss&utm_campaign=sen-collins-leads-group-to-reform-1887-electoral-count-act'], 'col2': {'abc': 'https://www.oann.com/sen-collins-leads-group-to-reform-1887-electoral-count-act/?utm_source=rss&utm_medium=rss&utm_campaign=sen-collins-leads-group-to-reform-1887-electoral-count-act', 'cde': 'https://www.oann.com/sen-collins-leads-group-to-reform-1887-electoral-count-act/?utm_source=rss&utm_medium=rss&utm_campaign=sen-collins-leads-group-to-reform-1887-electoral-count-act'}}",
https://www.nytimes.com/2022/01/31/opinion/covid-pandemic-end.html,"{'col3': ['https://www.nytimes.com/2022/01/31/opinion/covid-pandemic-end.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/01/31/opinion/covid-pandemic-end.html', 'cde': 'https://www.nytimes.com/2022/01/31/opinion/covid-pandemic-end.html'}}",
https://www.nytimes.com/2022/01/31/opinion/fed-supreme-court-finance.html,"{'col3': ['https://www.nytimes.com/2022/01/31/opinion/fed-supreme-court-finance.html'], 'col2': {'abc': 'https://www.nytimes.com/2022/01/31/opinion/fed-supreme-court-finance.html', 'cde': 'https://www.nytimes.com/2022/01/31/opinion/fed-supreme-court-finance.html'}}",
https://www.foxnews.com/sports/tom-brady-retires-career-numbers,"{'col3': ['https://www.foxnews.com/sports/tom-brady-retires-career-numbers'], 'col2': {'abc': 'https://www.foxnews.com/sports/tom-brady-retires-career-numbers', 'cde': 'https://www.foxnews.com/sports/tom-brady-retires-career-numbers'}}",
https://www.reuters.com/world/europe/ukraine-announces-plan-boost-army-foreign-leaders-rally-2022-02-01/,"{'col3': ['https://www.reuters.com/world/europe/ukraine-announces-plan-boost-army-foreign-leaders-rally-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/europe/ukraine-announces-plan-boost-army-foreign-leaders-rally-2022-02-01/', 'cde': 'https://www.reuters.com/world/europe/ukraine-announces-plan-boost-army-foreign-leaders-rally-2022-02-01/'}}",
https://www.reuters.com/world/europe/if-russia-isnt-invading-ukraine-pull-back-troops-now-blinken-tells-lavrov-2022-02-01/,"{'col3': ['https://www.reuters.com/world/europe/if-russia-isnt-invading-ukraine-pull-back-troops-now-blinken-tells-lavrov-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/europe/if-russia-isnt-invading-ukraine-pull-back-troops-now-blinken-tells-lavrov-2022-02-01/', 'cde': 'https://www.reuters.com/world/europe/if-russia-isnt-invading-ukraine-pull-back-troops-now-blinken-tells-lavrov-2022-02-01/'}}",
