url,domain,bias,cred,score,quality,story_id,response
https://www.foxnews.com/us/wisconsin-mall-shooting-sentencing-set,foxnews.com,RIGHT,MIXED,,"""Story is too short to be rated (< 250 words).""",,"{'site_meta': {'name': 'Fox News', 'cred': 'MIXED', 'bias': 'RIGHT'}, 'quality': {'error': '""Story is too short to be rated (< 250 words).""'}, 'read_time': 0, 'authors': [], 'authors_data': [], 'url': 'https://www.foxnews.com/us/wisconsin-mall-shooting-sentencing-set'}"
https://www.breitbart.com/europe/2022/01/31/bojo-partygate-report-serious-failures-by-govt-to-follow-its-own-lockdown-rules/,breitbart.com,RIGHT,MIXED,31,see score,10572283,"{'site_meta': {'name': 'Breitbart', 'cred': 'MIXED', 'bias': 'RIGHT'}, 'quality': {'quality_sources_score': 0, 'unique_link_score': 0, 'self_promotion_score': 0, 'diversity_sources_score': 0, 'political_sources_score': 0, 'quotes_count': 4, 'quotes_score': 1, 'sources_score': 0.2, 'topic': 'politics', 'source_credibility_score': 0.5, 'author_history_score': 0.42, 'unique_links': [], 'self_citations': [], 'unique_sources': [], 'overall_quality': 'low', 'author_expertise': 'world', 'opinion_score': 0.08, 'multiple_sources': True}, 'read_time': 3, 'authors': ['Kurt Zindulka'], 'authors_data': [{'name': 'Kurt Zindulka', 'twitter_handle': None, 'score': 56, 'image_url': 'https://s3.amazonaws.com/www.owlfactor.com/assets/img/Pic_Author_Placeholder.svg'}], 'url': 'https://www.breitbart.com/europe/2022/01/31/bojo-partygate-report-serious-failures-by-govt-to-follow-its-own-lockdown-rules', 'story_id': 10572283, 'title': ""Partygate Report: 'Serious Failures' by Bojo's Govt to Follow its Own Rules"", 'score': 31}"
